poll_interval_id,poll_date,next_poll_date,afd_support_t,party_clean,party_support_t,party_support_t_minus_1,party_support_change,party_support_change_abs,mean_populism_score,mean_populism_sum,mean_gal_tan_score,mean_P1_people,mean_P2_anti_elite,mean_P3_outgroup,mean_G1_environment,mean_G2_migration,mean_G3_society,mean_G4_civil_rights,mean_G5_cosmopolitanism,n_speeches_environment,n_speeches_migration,n_speeches_society,n_speeches_civil_rights,n_speeches_cosmopolitanism,n_speeches,n_speeches_with_gal_tan,mean_word_count,is_mainstream_party,is_afd,afd_proximity_ordinal,afd_proximity_label,share_environment_of_party_speeches,share_migration_of_party_speeches,share_society_of_party_speeches,share_civil_rights_of_party_speeches,share_cosmopolitanism_of_party_speeches,n_mainstream_speeches,n_mainstream_speeches_environment,n_mainstream_speeches_migration,n_mainstream_speeches_society,n_mainstream_speeches_civil_rights,n_mainstream_speeches_cosmopolitanism,share_environment_of_mainstream_speeches,share_migration_of_mainstream_speeches,share_society_of_mainstream_speeches,share_civil_rights_of_mainstream_speeches,share_cosmopolitanism_of_mainstream_speeches,share_party_of_mainstream_environment_speeches,share_party_of_mainstream_migration_speeches,share_party_of_mainstream_society_speeches,share_party_of_mainstream_civil_rights_speeches,share_party_of_mainstream_cosmopolitanism_speeches,government_label_interval,is_government,is_opposition,wahlperiode,wahlperiode_cat,poll_year,poll_month,interval_length_days,afd_mean_populism_score,afd_mean_populism_sum,afd_mean_gal_tan_score,afd_mean_P1_people,afd_mean_P2_anti_elite,afd_mean_P3_outgroup,afd_mean_G1_environment,afd_mean_G2_migration,afd_mean_G3_society,afd_mean_G4_civil_rights,afd_mean_G5_cosmopolitanism,afd_n_speeches,afd_n_speeches_with_gal_tan,afd_n_speeches_environment,afd_n_speeches_migration,afd_n_speeches_society,afd_n_speeches_civil_rights,afd_n_speeches_cosmopolitanism,afd_share_environment_of_party_speeches,afd_share_migration_of_party_speeches,afd_share_society_of_party_speeches,afd_share_civil_rights_of_party_speeches,afd_share_cosmopolitanism_of_party_speeches,populism_distance_to_afd,populism_sum_distance_to_afd,gal_tan_distance_to_afd,P1_people_distance_to_afd,P2_anti_elite_distance_to_afd,P3_outgroup_distance_to_afd,G1_environment_distance_to_afd,G2_migration_distance_to_afd,G3_society_distance_to_afd,G4_civil_rights_distance_to_afd,G5_cosmopolitanism_distance_to_afd,cluster_id,electoral_loss,afd_support_c,electoral_loss_c,afd_x_loss
11,2018-02-23,2018-03-01,14,grüne,12.000,13.000,-1.000,1.000,0.407,1.222,1.625,0.111,0.778,0.333,,1.500,0.000,1.000,2.000,0,2,1,2,6,9,6,615.333,True,False,1.000,Bündnis 90/Die Grünen,0.000,0.222,0.111,0.222,0.667,61,1,9,10,11,40,0.000,0.033,0.016,0.033,0.098,0.000,0.222,0.100,0.182,0.150,Opposition,0.000,1.000,19.000,WP19,2018,2,6,0.900,2.700,6.979,1.000,1.200,0.500,9.000,8.600,8.000,6.333,7.125,10,8,2,5,2,3,8,0.200,0.500,0.200,0.300,0.800,0.493,1.478,5.354,0.889,0.422,0.167,,7.100,8.000,5.333,5.125,2,1.000,-0.536,0.986,-0.529
11,2018-02-23,2018-03-01,14,linke,10.000,11.000,-1.000,1.000,0.444,1.333,1.667,0.333,0.889,0.111,2.000,,0.500,1.000,1.667,1,0,2,2,6,9,9,578.000,True,False,0.000,Die Linke,0.111,0.000,0.222,0.222,0.667,61,1,9,10,11,40,0.016,0.000,0.033,0.033,0.098,1.000,0.000,0.200,0.182,0.150,Opposition,0.000,1.000,19.000,WP19,2018,2,6,0.900,2.700,6.979,1.000,1.200,0.500,9.000,8.600,8.000,6.333,7.125,10,8,2,5,2,3,8,0.200,0.500,0.200,0.300,0.800,0.456,1.367,5.312,0.667,0.311,0.389,7.000,,7.500,5.333,5.458,3,1.000,-0.536,0.986,-0.529
11,2018-02-23,2018-03-01,14,spd,17.000,16.000,1.000,1.000,0.179,0.538,1.182,0.154,0.231,0.154,,1.750,0.333,0.000,1.200,0,4,3,2,10,13,11,720.000,True,False,2.000,SPD,0.000,0.308,0.231,0.154,0.769,61,1,9,10,11,40,0.000,0.066,0.049,0.033,0.164,0.000,0.444,0.300,0.182,0.250,Regierung,1.000,0.000,19.000,WP19,2018,2,6,0.900,2.700,6.979,1.000,1.200,0.500,9.000,8.600,8.000,6.333,7.125,10,8,2,5,2,3,8,0.200,0.500,0.200,0.300,0.800,0.721,2.162,5.797,0.846,0.969,0.346,,6.850,7.667,6.333,5.925,4,-1.000,-0.536,-1.014,0.543
12,2018-03-01,2018-03-23,15,cdu/csu,34.000,34.000,0.000,0.000,0.118,0.353,2.758,0.101,0.165,0.086,3.900,5.250,2.667,3.528,2.306,10,32,15,36,72,139,94,750.281,True,False,4.000,CDU/CSU,0.072,0.230,0.108,0.259,0.518,420,53,87,51,116,202,0.024,0.076,0.036,0.086,0.171,0.189,0.368,0.294,0.310,0.356,Regierung,1.000,0.000,19.000,WP19,2018,3,22,0.874,2.623,7.031,0.812,1.261,0.551,7.900,8.433,8.000,7.208,7.113,69,57,10,30,17,24,53,0.145,0.435,0.246,0.348,0.768,0.757,2.271,4.273,0.711,1.095,0.464,4.000,3.183,5.333,3.681,4.808,0,-0.000,0.464,-0.014,-0.006
12,2018-03-01,2018-03-23,15,fdp,9.000,9.000,0.000,0.000,0.182,0.545,2.317,0.136,0.379,0.030,4.778,4.429,1.625,2.273,1.786,9,7,8,11,28,66,41,582.470,True,False,3.000,FDP,0.136,0.106,0.121,0.167,0.424,420,53,87,51,116,202,0.021,0.017,0.019,0.026,0.067,0.170,0.080,0.157,0.095,0.139,Opposition,0.000,1.000,19.000,WP19,2018,3,22,0.874,2.623,7.031,0.812,1.261,0.551,7.900,8.433,8.000,7.208,7.113,69,57,10,30,17,24,53,0.145,0.435,0.246,0.348,0.768,0.693,2.078,4.714,0.675,0.882,0.520,3.122,4.005,6.375,4.936,5.327,1,-0.000,0.464,-0.014,-0.006
12,2018-03-01,2018-03-23,15,grüne,11.000,12.000,-1.000,1.000,0.362,1.085,1.230,0.339,0.644,0.102,1.000,2.438,0.222,1.200,0.968,12,16,9,25,31,59,46,642.966,True,False,1.000,Bündnis 90/Die Grünen,0.203,0.271,0.153,0.424,0.525,420,53,87,51,116,202,0.029,0.038,0.021,0.060,0.074,0.226,0.184,0.176,0.216,0.153,Opposition,0.000,1.000,19.000,WP19,2018,3,22,0.874,2.623,7.031,0.812,1.261,0.551,7.900,8.433,8.000,7.208,7.113,69,57,10,30,17,24,53,0.145,0.435,0.246,0.348,0.768,0.513,1.538,5.802,0.473,0.617,0.449,6.900,5.996,7.778,6.008,6.145,2,1.000,0.464,0.986,0.458
12,2018-03-01,2018-03-23,15,linke,9.000,10.000,-1.000,1.000,0.578,1.733,1.338,0.533,1.033,0.167,0.875,1.706,0.500,1.000,1.345,8,17,8,19,29,60,40,598.917,True,False,0.000,Die Linke,0.133,0.283,0.133,0.317,0.483,420,53,87,51,116,202,0.019,0.040,0.019,0.045,0.069,0.151,0.195,0.157,0.164,0.144,Opposition,0.000,1.000,19.000,WP19,2018,3,22,0.874,2.623,7.031,0.812,1.261,0.551,7.900,8.433,8.000,7.208,7.113,69,57,10,30,17,24,53,0.145,0.435,0.246,0.348,0.768,0.297,0.890,5.693,0.278,0.228,0.384,7.025,6.727,7.500,6.208,5.768,3,1.000,0.464,0.986,0.458
12,2018-03-01,2018-03-23,15,spd,18.000,17.000,1.000,1.000,0.115,0.344,1.582,0.094,0.208,0.042,2.071,2.667,1.273,1.280,1.548,14,15,11,25,42,96,61,678.271,True,False,2.000,SPD,0.146,0.156,0.115,0.260,0.438,420,53,87,51,116,202,0.033,0.036,0.026,0.060,0.100,0.264,0.172,0.216,0.216,0.208,Regierung,1.000,0.000,19.000,WP19,2018,3,22,0.874,2.623,7.031,0.812,1.261,0.551,7.900,8.433,8.000,7.208,7.113,69,57,10,30,17,24,53,0.145,0.435,0.246,0.348,0.768,0.760,2.279,5.449,0.718,1.053,0.509,5.829,5.767,6.727,5.928,5.566,4,-1.000,0.464,-1.014,-0.470
13,2018-03-23,2018-04-05,13,cdu/csu,33.000,34.000,-1.000,1.000,0.156,0.467,3.697,0.200,0.267,0.000,2.200,6.000,2.000,5.286,2.600,5,3,1,7,5,15,11,824.267,True,False,4.000,CDU/CSU,0.333,0.200,0.067,0.467,0.333,49,15,11,7,19,12,0.102,0.061,0.020,0.143,0.102,0.333,0.273,0.143,0.368,0.417,Regierung,1.000,0.000,19.000,WP19,2018,3,13,1.128,3.385,8.425,1.154,1.538,0.692,9.000,8.857,8.500,8.000,8.333,13,10,4,7,4,5,9,0.308,0.538,0.308,0.385,0.692,0.973,2.918,4.728,0.954,1.272,0.692,6.800,2.857,6.500,2.714,5.733,0,1.000,-1.536,0.986,-1.515
13,2018-03-23,2018-04-05,13,fdp,9.000,9.000,0.000,0.000,0.300,0.900,2.704,0.400,0.400,0.100,4.000,2.500,2.000,1.250,2.000,4,2,1,4,1,10,9,590.500,True,False,3.000,FDP,0.400,0.200,0.100,0.400,0.100,49,15,11,7,19,12,0.082,0.041,0.020,0.082,0.020,0.267,0.182,0.143,0.211,0.083,Opposition,0.000,1.000,19.000,WP19,2018,3,13,1.128,3.385,8.425,1.154,1.538,0.692,9.000,8.857,8.500,8.000,8.333,13,10,4,7,4,5,9,0.308,0.538,0.308,0.385,0.692,0.828,2.485,5.721,0.754,1.138,0.592,5.000,6.357,6.500,6.750,6.333,1,-0.000,-1.536,-0.014,0.021
13,2018-03-23,2018-04-05,13,grüne,12.000,11.000,1.000,1.000,0.444,1.333,1.792,0.500,0.500,0.333,1.000,3.000,1.333,1.000,3.500,2,2,3,3,2,6,6,784.833,True,False,1.000,Bündnis 90/Die Grünen,0.333,0.333,0.500,0.500,0.333,49,15,11,7,19,12,0.041,0.041,0.061,0.061,0.041,0.133,0.182,0.429,0.158,0.167,Opposition,0.000,1.000,19.000,WP19,2018,3,13,1.128,3.385,8.425,1.154,1.538,0.692,9.000,8.857,8.500,8.000,8.333,13,10,4,7,4,5,9,0.308,0.538,0.308,0.385,0.692,0.684,2.051,6.633,0.654,1.038,0.359,8.000,5.857,7.167,7.000,4.833,2,-1.000,-1.536,-1.014,1.557
13,2018-03-23,2018-04-05,13,linke,10.000,9.000,1.000,1.000,0.667,2.000,2.875,0.600,1.200,0.200,1.000,9.000,7.000,5.000,4.500,2,1,1,2,2,5,4,1024.800,True,False,0.000,Die Linke,0.400,0.200,0.200,0.400,0.400,49,15,11,7,19,12,0.041,0.020,0.020,0.041,0.041,0.133,0.091,0.143,0.105,0.167,Opposition,0.000,1.000,19.000,WP19,2018,3,13,1.128,3.385,8.425,1.154,1.538,0.692,9.000,8.857,8.500,8.000,8.333,13,10,4,7,4,5,9,0.308,0.538,0.308,0.385,0.692,0.462,1.385,5.550,0.554,0.338,0.492,8.000,0.143,1.500,3.000,3.833,3,-1.000,-1.536,-1.014,1.557
13,2018-03-23,2018-04-05,13,spd,19.000,18.000,1.000,1.000,0.051,0.154,2.611,0.000,0.077,0.077,2.000,3.333,2.000,2.333,2.000,2,3,1,3,2,13,6,687.846,True,False,2.000,SPD,0.154,0.231,0.077,0.231,0.154,49,15,11,7,19,12,0.041,0.061,0.020,0.061,0.041,0.133,0.273,0.143,0.158,0.167,Regierung,1.000,0.000,19.000,WP19,2018,3,13,1.128,3.385,8.425,1.154,1.538,0.692,9.000,8.857,8.500,8.000,8.333,13,10,4,7,4,5,9,0.308,0.538,0.308,0.385,0.692,1.077,3.231,5.814,1.154,1.462,0.615,7.000,5.524,6.500,5.667,6.333,4,-1.000,-1.536,-1.014,1.557
14,2018-04-05,2018-04-20,14,cdu/csu,33.000,33.000,0.000,0.000,0.167,0.500,2.657,0.125,0.312,0.062,4.167,3.900,2.500,2.833,1.786,6,10,2,12,28,48,35,730.250,True,False,4.000,CDU/CSU,0.125,0.208,0.042,0.250,0.583,135,23,30,11,48,70,0.044,0.074,0.015,0.089,0.207,0.261,0.333,0.182,0.250,0.400,Regierung,1.000,0.000,19.000,WP19,2018,4,15,0.924,2.773,6.735,0.864,1.227,0.682,9.000,8.800,7.600,5.600,7.294,22,19,3,10,5,10,17,0.136,0.455,0.227,0.455,0.773,0.758,2.273,4.078,0.739,0.915,0.619,4.833,4.900,5.100,2.767,5.508,0,-0.000,-0.536,-0.014,0.007
14,2018-04-05,2018-04-20,14,fdp,9.000,9.000,0.000,0.000,0.206,0.619,2.717,0.095,0.381,0.143,7.000,4.000,0.000,1.714,1.900,3,4,1,7,10,21,15,551.333,True,False,3.000,FDP,0.143,0.190,0.048,0.333,0.476,135,23,30,11,48,70,0.022,0.030,0.007,0.052,0.074,0.130,0.133,0.091,0.146,0.143,Opposition,0.000,1.000,19.000,WP19,2018,4,15,0.924,2.773,6.735,0.864,1.227,0.682,9.000,8.800,7.600,5.600,7.294,22,19,3,10,5,10,17,0.136,0.455,0.227,0.455,0.773,0.718,2.154,4.018,0.768,0.846,0.539,2.000,4.800,7.600,3.886,5.394,1,-0.000,-0.536,-0.014,0.007
14,2018-04-05,2018-04-20,14,grüne,12.000,12.000,0.000,0.000,0.263,0.789,1.091,0.053,0.526,0.211,0.400,1.800,0.000,1.250,0.727,5,5,3,8,11,19,15,679.368,True,False,1.000,Bündnis 90/Die Grünen,0.263,0.263,0.158,0.421,0.579,135,23,30,11,48,70,0.037,0.037,0.022,0.059,0.081,0.217,0.167,0.273,0.167,0.157,Opposition,0.000,1.000,19.000,WP19,2018,4,15,0.924,2.773,6.735,0.864,1.227,0.682,9.000,8.800,7.600,5.600,7.294,22,19,3,10,5,10,17,0.136,0.455,0.227,0.455,0.773,0.661,1.983,5.644,0.811,0.701,0.471,8.600,7.000,7.600,4.350,6.567,2,-0.000,-0.536,-0.014,0.007
14,2018-04-05,2018-04-20,14,linke,10.000,10.000,0.000,0.000,0.632,1.895,1.661,0.579,1.105,0.211,1.000,2.800,0.667,1.111,1.636,3,5,3,9,11,19,15,620.895,True,False,0.000,Die Linke,0.158,0.263,0.158,0.474,0.579,135,23,30,11,48,70,0.022,0.037,0.022,0.067,0.081,0.130,0.167,0.273,0.188,0.157,Opposition,0.000,1.000,19.000,WP19,2018,4,15,0.924,2.773,6.735,0.864,1.227,0.682,9.000,8.800,7.600,5.600,7.294,22,19,3,10,5,10,17,0.136,0.455,0.227,0.455,0.773,0.293,0.878,5.074,0.285,0.122,0.471,8.000,6.000,6.933,4.489,5.658,3,-0.000,-0.536,-0.014,0.007
14,2018-04-05,2018-04-20,14,spd,18.000,19.000,-1.000,1.000,0.143,0.429,1.720,0.107,0.286,0.036,3.333,1.333,0.000,1.167,0.700,6,6,2,12,10,28,22,649.393,True,False,2.000,SPD,0.214,0.214,0.071,0.429,0.357,135,23,30,11,48,70,0.044,0.044,0.015,0.089,0.074,0.261,0.200,0.182,0.250,0.143,Regierung,1.000,0.000,19.000,WP19,2018,4,15,0.924,2.773,6.735,0.864,1.227,0.682,9.000,8.800,7.600,5.600,7.294,22,19,3,10,5,10,17,0.136,0.455,0.227,0.455,0.773,0.781,2.344,5.015,0.756,0.942,0.646,5.667,7.467,7.600,4.433,6.594,4,1.000,-0.536,0.986,-0.529
15,2018-04-20,2018-05-09,15,cdu/csu,32.000,33.000,-1.000,1.000,0.080,0.240,2.096,0.013,0.160,0.067,3.250,3.300,0.500,1.800,1.447,8,10,4,20,38,75,52,756.680,True,False,4.000,CDU/CSU,0.107,0.133,0.053,0.267,0.507,229,28,43,27,68,111,0.035,0.044,0.017,0.087,0.166,0.286,0.233,0.148,0.294,0.342,Regierung,1.000,0.000,19.000,WP19,2018,4,19,0.867,2.600,6.995,0.800,1.225,0.575,6.750,7.222,6.200,6.688,7.560,40,31,4,18,10,16,25,0.100,0.450,0.250,0.400,0.625,0.787,2.360,4.898,0.787,1.065,0.508,3.500,3.922,5.700,4.888,6.113,0,1.000,0.464,0.986,0.458
15,2018-04-20,2018-05-09,15,fdp,10.000,9.000,1.000,1.000,0.245,0.735,2.306,0.147,0.412,0.176,4.000,3.333,0.000,1.462,2.056,3,9,5,13,18,34,24,585.265,True,False,3.000,FDP,0.088,0.265,0.147,0.382,0.529,229,28,43,27,68,111,0.013,0.039,0.022,0.057,0.079,0.107,0.209,0.185,0.191,0.162,Opposition,0.000,1.000,19.000,WP19,2018,4,19,0.867,2.600,6.995,0.800,1.225,0.575,6.750,7.222,6.200,6.688,7.560,40,31,4,18,10,16,25,0.100,0.450,0.250,0.400,0.625,0.622,1.865,4.689,0.653,0.813,0.399,2.750,3.889,6.200,5.226,5.504,1,-1.000,0.464,-1.014,-0.470
15,2018-04-20,2018-05-09,15,grüne,12.000,12.000,0.000,0.000,0.367,1.100,1.261,0.300,0.667,0.133,0.000,3.600,2.200,1.636,1.312,6,5,5,11,16,30,22,674.900,True,False,1.000,Bündnis 90/Die Grünen,0.200,0.167,0.167,0.367,0.533,229,28,43,27,68,111,0.026,0.022,0.022,0.048,0.070,0.214,0.116,0.185,0.162,0.144,Opposition,0.000,1.000,19.000,WP19,2018,4,19,0.867,2.600,6.995,0.800,1.225,0.575,6.750,7.222,6.200,6.688,7.560,40,31,4,18,10,16,25,0.100,0.450,0.250,0.400,0.625,0.500,1.500,5.733,0.500,0.558,0.442,6.750,3.622,4.000,5.051,6.247,2,-0.000,0.464,-0.014,-0.006
15,2018-04-20,2018-05-09,15,linke,10.000,10.000,0.000,0.000,0.540,1.621,1.306,0.414,0.897,0.310,0.000,3.444,0.200,1.444,0.923,4,9,5,9,13,29,21,611.897,True,False,0.000,Die Linke,0.138,0.310,0.172,0.310,0.448,229,28,43,27,68,111,0.017,0.039,0.022,0.039,0.057,0.143,0.209,0.185,0.132,0.117,Opposition,0.000,1.000,19.000,WP19,2018,4,19,0.867,2.600,6.995,0.800,1.225,0.575,6.750,7.222,6.200,6.688,7.560,40,31,4,18,10,16,25,0.100,0.450,0.250,0.400,0.625,0.326,0.979,5.689,0.386,0.328,0.265,6.750,3.778,6.000,5.243,6.637,3,-0.000,0.464,-0.014,-0.006
15,2018-04-20,2018-05-09,15,spd,17.000,18.000,-1.000,1.000,0.153,0.459,0.831,0.148,0.213,0.098,0.286,1.900,0.375,1.000,0.538,7,10,8,15,26,61,36,646.213,True,False,2.000,SPD,0.115,0.164,0.131,0.246,0.426,229,28,43,27,68,111,0.031,0.044,0.035,0.066,0.114,0.250,0.233,0.296,0.221,0.234,Regierung,1.000,0.000,19.000,WP19,2018,4,19,0.867,2.600,6.995,0.800,1.225,0.575,6.750,7.222,6.200,6.688,7.560,40,31,4,18,10,16,25,0.100,0.450,0.250,0.400,0.625,0.714,2.141,6.164,0.652,1.012,0.477,6.464,5.322,5.825,5.688,7.022,4,1.000,0.464,0.986,0.458
16,2018-05-09,2018-05-18,15,cdu/csu,32.000,32.000,0.000,0.000,0.088,0.265,2.513,0.061,0.122,0.082,1.929,4.833,1.600,3.800,2.000,14,6,5,15,23,49,39,926.245,True,False,4.000,CDU/CSU,0.286,0.122,0.102,0.306,0.469,166,57,28,24,46,79,0.084,0.036,0.030,0.090,0.139,0.246,0.214,0.208,0.326,0.291,Regierung,1.000,0.000,19.000,WP19,2018,5,9,1.021,3.062,7.292,1.031,1.469,0.562,7.667,8.188,7.625,7.091,7.192,32,28,9,16,8,11,26,0.281,0.500,0.250,0.344,0.812,0.932,2.797,4.779,0.970,1.346,0.481,5.738,3.354,6.025,3.291,5.192,0,-0.000,0.464,-0.014,-0.006
16,2018-05-09,2018-05-18,15,fdp,8.000,10.000,-2.000,2.000,0.307,0.920,3.052,0.160,0.760,0.000,4.500,5.000,,2.833,2.222,6,4,0,6,9,25,16,814.760,True,False,3.000,FDP,0.240,0.160,0.000,0.240,0.360,166,57,28,24,46,79,0.036,0.024,0.000,0.036,0.054,0.105,0.143,0.000,0.130,0.114,Opposition,0.000,1.000,19.000,WP19,2018,5,9,1.021,3.062,7.292,1.031,1.469,0.562,7.667,8.188,7.625,7.091,7.192,32,28,9,16,8,11,26,0.281,0.500,0.250,0.344,0.812,0.714,2.143,4.240,0.871,0.709,0.562,3.167,3.188,,4.258,4.970,1,2.000,0.464,1.986,0.921
16,2018-05-09,2018-05-18,15,grüne,13.000,12.000,1.000,1.000,0.493,1.480,1.580,0.360,1.040,0.080,1.357,1.714,0.500,1.600,1.600,14,7,4,10,15,25,23,775.240,True,False,1.000,Bündnis 90/Die Grünen,0.560,0.280,0.160,0.400,0.600,166,57,28,24,46,79,0.084,0.042,0.024,0.060,0.090,0.246,0.250,0.167,0.217,0.190,Opposition,0.000,1.000,19.000,WP19,2018,5,9,1.021,3.062,7.292,1.031,1.469,0.562,7.667,8.188,7.625,7.091,7.192,32,28,9,16,8,11,26,0.281,0.500,0.250,0.344,0.812,0.527,1.583,5.712,0.671,0.429,0.482,6.310,6.473,7.125,5.491,5.592,2,-1.000,0.464,-1.014,-0.470
16,2018-05-09,2018-05-18,15,linke,9.000,10.000,-1.000,1.000,0.519,1.556,1.550,0.519,0.926,0.111,1.100,2.500,0.857,1.250,2.077,10,6,7,8,13,27,25,684.185,True,False,0.000,Die Linke,0.370,0.222,0.259,0.296,0.481,166,57,28,24,46,79,0.060,0.036,0.042,0.048,0.078,0.175,0.214,0.292,0.174,0.165,Opposition,0.000,1.000,19.000,WP19,2018,5,9,1.021,3.062,7.292,1.031,1.469,0.562,7.667,8.188,7.625,7.091,7.192,32,28,9,16,8,11,26,0.281,0.500,0.250,0.344,0.812,0.502,1.507,5.742,0.513,0.543,0.451,6.567,5.688,6.768,5.841,5.115,3,1.000,0.464,0.986,0.458
16,2018-05-09,2018-05-18,15,spd,18.000,17.000,1.000,1.000,0.033,0.100,1.138,0.000,0.100,0.000,0.846,2.400,0.500,1.286,0.632,13,5,8,7,19,40,29,857.500,True,False,2.000,SPD,0.325,0.125,0.200,0.175,0.475,166,57,28,24,46,79,0.078,0.030,0.048,0.042,0.114,0.228,0.179,0.333,0.152,0.241,Regierung,1.000,0.000,19.000,WP19,2018,5,9,1.021,3.062,7.292,1.031,1.469,0.562,7.667,8.188,7.625,7.091,7.192,32,28,9,16,8,11,26,0.281,0.500,0.250,0.344,0.812,0.988,2.962,6.154,1.031,1.369,0.562,6.821,5.787,7.125,5.805,6.561,4,-1.000,0.464,-1.014,-0.470
17,2018-05-18,2018-06-14,14,cdu/csu,33.000,32.000,1.000,1.000,0.107,0.322,2.508,0.080,0.195,0.046,3.385,3.923,0.000,3.158,1.886,13,13,1,19,44,87,60,803.115,True,False,4.000,CDU/CSU,0.149,0.149,0.011,0.218,0.506,258,45,46,10,59,114,0.050,0.050,0.004,0.074,0.171,0.289,0.283,0.100,0.322,0.386,Regierung,1.000,0.000,19.000,WP19,2018,5,27,1.033,3.098,7.458,1.000,1.512,0.585,7.667,8.056,8.000,6.615,7.903,41,34,6,18,6,13,31,0.146,0.439,0.146,0.317,0.756,0.925,2.776,4.950,0.920,1.317,0.539,4.282,4.132,8.000,3.457,6.017,0,-1.000,-0.536,-1.014,0.543
17,2018-05-18,2018-06-14,14,fdp,8.000,8.000,0.000,0.000,0.179,0.538,2.304,0.128,0.385,0.026,3.250,3.857,0.000,1.600,1.867,4,7,1,10,15,39,26,645.769,True,False,3.000,FDP,0.103,0.179,0.026,0.256,0.385,258,45,46,10,59,114,0.016,0.027,0.004,0.039,0.058,0.089,0.152,0.100,0.169,0.132,Opposition,0.000,1.000,19.000,WP19,2018,5,27,1.033,3.098,7.458,1.000,1.512,0.585,7.667,8.056,8.000,6.615,7.903,41,34,6,18,6,13,31,0.146,0.439,0.146,0.317,0.756,0.853,2.559,5.154,0.872,1.128,0.560,4.417,4.198,8.000,5.015,6.037,1,-0.000,-0.536,-0.014,0.007
17,2018-05-18,2018-06-14,14,grüne,13.000,13.000,0.000,0.000,0.333,1.000,1.042,0.316,0.684,0.000,0.600,1.333,0.000,0.875,0.900,10,9,3,8,20,38,28,675.053,True,False,1.000,Bündnis 90/Die Grünen,0.263,0.237,0.079,0.211,0.526,258,45,46,10,59,114,0.039,0.035,0.012,0.031,0.078,0.222,0.196,0.300,0.136,0.175,Opposition,0.000,1.000,19.000,WP19,2018,5,27,1.033,3.098,7.458,1.000,1.512,0.585,7.667,8.056,8.000,6.615,7.903,41,34,6,18,6,13,31,0.146,0.439,0.146,0.317,0.756,0.699,2.098,6.417,0.684,0.828,0.585,7.067,6.722,8.000,5.740,7.003,2,-0.000,-0.536,-0.014,0.007
17,2018-05-18,2018-06-14,14,linke,10.000,9.000,1.000,1.000,0.571,1.714,1.480,0.657,1.029,0.029,1.429,2.000,0.667,1.333,1.333,7,6,3,9,15,35,21,645.400,True,False,0.000,Die Linke,0.200,0.171,0.086,0.257,0.429,258,45,46,10,59,114,0.027,0.023,0.012,0.035,0.058,0.156,0.130,0.300,0.153,0.132,Opposition,0.000,1.000,19.000,WP19,2018,5,27,1.033,3.098,7.458,1.000,1.512,0.585,7.667,8.056,8.000,6.615,7.903,41,34,6,18,6,13,31,0.146,0.439,0.146,0.317,0.756,0.461,1.383,5.978,0.343,0.484,0.557,6.238,6.056,7.333,5.282,6.570,3,-1.000,-0.536,-1.014,0.543
17,2018-05-18,2018-06-14,14,spd,17.000,18.000,-1.000,1.000,0.141,0.424,0.912,0.085,0.305,0.034,0.909,1.909,0.000,1.000,0.350,11,11,2,13,20,59,38,691.644,True,False,2.000,SPD,0.186,0.186,0.034,0.220,0.339,258,45,46,10,59,114,0.043,0.043,0.008,0.050,0.078,0.244,0.239,0.200,0.220,0.175,Regierung,1.000,0.000,19.000,WP19,2018,5,27,1.033,3.098,7.458,1.000,1.512,0.585,7.667,8.056,8.000,6.615,7.903,41,34,6,18,6,13,31,0.146,0.439,0.146,0.317,0.756,0.891,2.674,6.546,0.915,1.207,0.551,6.758,6.146,8.000,5.615,7.553,4,1.000,-0.536,0.986,-0.529
18,2018-06-14,2018-06-28,15,cdu/csu,31.000,33.000,-2.000,2.000,0.201,0.603,3.285,0.147,0.279,0.176,2.000,5.714,1.500,3.421,3.053,3,21,2,19,38,68,48,711.632,True,False,4.000,CDU/CSU,0.044,0.309,0.029,0.279,0.559,194,17,62,15,73,107,0.015,0.108,0.010,0.098,0.196,0.176,0.339,0.133,0.260,0.355,Regierung,1.000,0.000,19.000,WP19,2018,6,14,1.189,3.567,7.373,1.133,1.567,0.867,8.000,8.857,7.750,7.000,7.458,30,25,1,14,8,15,24,0.033,0.467,0.267,0.500,0.800,0.988,2.964,4.089,0.986,1.287,0.690,6.000,3.143,6.250,3.579,4.406,0,2.000,0.464,1.986,0.921
18,2018-06-14,2018-06-28,15,fdp,8.000,8.000,0.000,0.000,0.286,0.857,2.754,0.214,0.536,0.107,5.667,5.143,1.250,2.846,1.750,3,7,4,13,16,28,23,583.750,True,False,3.000,FDP,0.107,0.250,0.143,0.464,0.571,194,17,62,15,73,107,0.015,0.036,0.021,0.067,0.082,0.176,0.113,0.267,0.178,0.150,Opposition,0.000,1.000,19.000,WP19,2018,6,14,1.189,3.567,7.373,1.133,1.567,0.867,8.000,8.857,7.750,7.000,7.458,30,25,1,14,8,15,24,0.033,0.467,0.267,0.500,0.800,0.903,2.710,4.620,0.919,1.031,0.760,2.333,3.714,6.500,4.154,5.708,1,-0.000,0.464,-0.014,-0.006
