poll_interval_id,poll_date,next_poll_date,afd_support_t,party_clean,party_support_t,party_support_t_minus_1,party_support_change,party_support_change_abs,mean_populism_score,mean_populism_sum,mean_gal_tan_score,mean_P1_people,mean_P2_anti_elite,mean_P3_outgroup,mean_G1_environment,mean_G2_migration,mean_G3_society,mean_G4_civil_rights,mean_G5_cosmopolitanism,n_speeches_environment,n_speeches_migration,n_speeches_society,n_speeches_civil_rights,n_speeches_cosmopolitanism,n_speeches,n_speeches_with_gal_tan,mean_word_count,is_mainstream_party,is_afd,afd_proximity_ordinal,afd_proximity_label,share_environment_of_party_speeches,share_migration_of_party_speeches,share_society_of_party_speeches,share_civil_rights_of_party_speeches,share_cosmopolitanism_of_party_speeches,n_mainstream_speeches,n_mainstream_speeches_environment,n_mainstream_speeches_migration,n_mainstream_speeches_society,n_mainstream_speeches_civil_rights,n_mainstream_speeches_cosmopolitanism,share_environment_of_mainstream_speeches,share_migration_of_mainstream_speeches,share_society_of_mainstream_speeches,share_civil_rights_of_mainstream_speeches,share_cosmopolitanism_of_mainstream_speeches,share_party_of_mainstream_environment_speeches,share_party_of_mainstream_migration_speeches,share_party_of_mainstream_society_speeches,share_party_of_mainstream_civil_rights_speeches,share_party_of_mainstream_cosmopolitanism_speeches,government_label_interval,is_government,is_opposition,wahlperiode,wahlperiode_cat,poll_year,poll_month,interval_length_days,afd_mean_populism_score,afd_mean_populism_sum,afd_mean_gal_tan_score,afd_mean_P1_people,afd_mean_P2_anti_elite,afd_mean_P3_outgroup,afd_mean_G1_environment,afd_mean_G2_migration,afd_mean_G3_society,afd_mean_G4_civil_rights,afd_mean_G5_cosmopolitanism,afd_n_speeches,afd_n_speeches_with_gal_tan,afd_n_speeches_environment,afd_n_speeches_migration,afd_n_speeches_society,afd_n_speeches_civil_rights,afd_n_speeches_cosmopolitanism,afd_share_environment_of_party_speeches,afd_share_migration_of_party_speeches,afd_share_society_of_party_speeches,afd_share_civil_rights_of_party_speeches,afd_share_cosmopolitanism_of_party_speeches,populism_distance_to_afd,populism_sum_distance_to_afd,gal_tan_distance_to_afd,P1_people_distance_to_afd,P2_anti_elite_distance_to_afd,P3_outgroup_distance_to_afd,G1_environment_distance_to_afd,G2_migration_distance_to_afd,G3_society_distance_to_afd,G4_civil_rights_distance_to_afd,G5_cosmopolitanism_distance_to_afd,cluster_id
120,2022-09-16,2022-10-06,14,fdp,7.0,8.0,-1.0,1.0,0.1818181818181818,0.5454545454545454,2.0484848484848484,0.0909090909090909,0.4285714285714285,0.0259740259740259,2.65625,2.0,0.3333333333333333,1.3076923076923077,1.588235294117647,32,4,3,13,34,77,55,596.7662337662338,True,False,3.0,FDP,0.4155844155844156,0.0519480519480519,0.0389610389610389,0.1688311688311688,0.4415584415584415,535,209,29,37,104,201,0.0598130841121495,0.0074766355140186,0.005607476635514,0.0242990654205607,0.0635514018691588,0.1531100478468899,0.1379310344827586,0.081081081081081,0.125,0.1691542288557214,Regierung,1.0,0.0,20.0,WP20,2022,9,20,0.9529914529914528,2.858974358974359,7.405952380952381,0.9743589743589745,1.5897435897435896,0.2948717948717949,8.775,8.0,7.818181818181818,5.285714285714286,7.730769230769231,78,70,40,12,11,28,52,0.5128205128205128,0.1538461538461538,0.141025641025641,0.358974358974359,0.6666666666666666,0.7711732711732711,2.3135198135198136,5.357467532467533,0.8834498834498834,1.161172161172161,0.2688977688977689,6.11875,6.0,7.484848484848485,3.978021978021978,6.142533936651584,1
120,2022-09-16,2022-10-06,14,grüne,21.0,22.0,-1.0,1.0,0.2515723270440251,0.7547169811320755,1.1428571428571428,0.1981132075471698,0.5094339622641509,0.0471698113207547,1.2857142857142858,2.142857142857143,0.4166666666666667,0.5,1.1136363636363635,56,7,12,24,44,106,84,544.9056603773585,True,False,1.0,Bündnis 90/Die Grünen,0.5283018867924528,0.0660377358490566,0.1132075471698113,0.2264150943396226,0.4150943396226415,535,209,29,37,104,201,0.1046728971962616,0.0130841121495327,0.022429906542056,0.0448598130841121,0.0822429906542056,0.2679425837320574,0.2413793103448276,0.3243243243243243,0.2307692307692307,0.2189054726368159,Regierung,1.0,0.0,20.0,WP20,2022,9,20,0.9529914529914528,2.858974358974359,7.405952380952381,0.9743589743589745,1.5897435897435896,0.2948717948717949,8.775,8.0,7.818181818181818,5.285714285714286,7.730769230769231,78,70,40,12,11,28,52,0.5128205128205128,0.1538461538461538,0.141025641025641,0.358974358974359,0.6666666666666666,0.7014191259474278,2.1042573778422837,6.263095238095238,0.7762457668118046,1.0803096274794388,0.2477019835510401,7.489285714285715,5.857142857142858,7.401515151515151,4.785714285714286,6.617132867132868,2
120,2022-09-16,2022-10-06,14,linke,5.0,5.0,0.0,0.0,0.4827586206896552,1.4482758620689655,1.5024509803921569,0.5172413793103449,0.9310344827586208,0.0,1.6842105263157894,1.0,0.8,0.8181818181818182,1.7142857142857142,19,3,5,11,14,58,34,483.2068965517241,True,False,0.0,Die Linke,0.3275862068965517,0.0517241379310344,0.0862068965517241,0.1896551724137931,0.2413793103448276,535,209,29,37,104,201,0.0355140186915887,0.005607476635514,0.0093457943925233,0.0205607476635514,0.0261682242990654,0.0909090909090909,0.1034482758620689,0.1351351351351351,0.1057692307692307,0.0696517412935323,Opposition,0.0,1.0,20.0,WP20,2022,9,20,0.9529914529914528,2.858974358974359,7.405952380952381,0.9743589743589745,1.5897435897435896,0.2948717948717949,8.775,8.0,7.818181818181818,5.285714285714286,7.730769230769231,78,70,40,12,11,28,52,0.5128205128205128,0.1538461538461538,0.141025641025641,0.358974358974359,0.6666666666666666,0.4702328323017977,1.4106984969053935,5.903501400560224,0.4571175950486295,0.658709106984969,0.2948717948717949,7.090789473684211,7.0,7.0181818181818185,4.467532467532467,6.016483516483516,3
120,2022-09-16,2022-10-06,14,spd,17.0,17.0,0.0,0.0,0.1894977168949771,0.5684931506849316,1.3956386292834893,0.1917808219178082,0.3698630136986301,0.0068493150684931,1.78,2.2,0.5,0.9393939393939394,1.296875,50,10,12,33,64,146,107,632.6643835616438,True,False,2.0,SPD,0.3424657534246575,0.0684931506849315,0.0821917808219178,0.2260273972602739,0.4383561643835616,535,209,29,37,104,201,0.0934579439252336,0.0186915887850467,0.022429906542056,0.0616822429906542,0.119626168224299,0.2392344497607655,0.3448275862068966,0.3243243243243243,0.3173076923076923,0.3184079601990049,Regierung,1.0,0.0,20.0,WP20,2022,9,20,0.9529914529914528,2.858974358974359,7.405952380952381,0.9743589743589745,1.5897435897435896,0.2948717948717949,8.775,8.0,7.818181818181818,5.285714285714286,7.730769230769231,78,70,40,12,11,28,52,0.5128205128205128,0.1538461538461538,0.141025641025641,0.358974358974359,0.6666666666666666,0.7634937360964758,2.2904812082894277,6.010313751668892,0.7825781524411661,1.2198805760449596,0.2880224798033017,6.995,5.8,7.318181818181818,4.346320346320346,6.433894230769231,4
121,2022-10-06,2022-10-14,15,cdu/csu,28.0,28.0,0.0,0.0,0.4807692307692308,1.4423076923076923,4.540404040404041,0.4423076923076923,0.8846153846153846,0.1153846153846153,5.846153846153846,7.125,0.0,4.076923076923077,4.0,13,8,1,13,19,52,33,657.5192307692307,True,False,4.0,CDU/CSU,0.25,0.1538461538461538,0.0192307692307692,0.25,0.3653846153846153,193,51,33,12,49,72,0.0673575129533678,0.0414507772020725,0.005181347150259,0.0673575129533678,0.0984455958549222,0.2549019607843137,0.2424242424242424,0.0833333333333333,0.2653061224489796,0.2638888888888889,Opposition,0.0,1.0,20.0,WP20,2022,10,8,1.1111111111111112,3.333333333333333,7.714285714285714,1.2916666666666667,1.625,0.4166666666666667,8.666666666666666,8.571428571428571,6.5,6.818181818181818,7.866666666666666,24,21,9,7,4,11,15,0.375,0.2916666666666667,0.1666666666666666,0.4583333333333333,0.625,0.6303418803418803,1.8910256410256407,3.1738816738816737,0.8493589743589745,0.7403846153846154,0.3012820512820513,2.8205128205128203,1.4464285714285712,6.5,2.7412587412587417,3.866666666666666,0
121,2022-10-06,2022-10-14,15,fdp,7.0,7.0,0.0,0.0,0.2564102564102564,0.7692307692307693,2.083333333333333,0.2692307692307692,0.5,0.0,4.0,3.8,0.0,1.4,1.5714285714285714,4,5,1,5,14,26,16,664.4615384615385,True,False,3.0,FDP,0.1538461538461538,0.1923076923076923,0.0384615384615384,0.1923076923076923,0.5384615384615384,193,51,33,12,49,72,0.0207253886010362,0.0259067357512953,0.005181347150259,0.0259067357512953,0.0725388601036269,0.0784313725490196,0.1515151515151515,0.0833333333333333,0.1020408163265306,0.1944444444444444,Regierung,1.0,0.0,20.0,WP20,2022,10,8,1.1111111111111112,3.333333333333333,7.714285714285714,1.2916666666666667,1.625,0.4166666666666667,8.666666666666666,8.571428571428571,6.5,6.818181818181818,7.866666666666666,24,21,9,7,4,11,15,0.375,0.2916666666666667,0.1666666666666666,0.4583333333333333,0.625,0.8547008547008548,2.5641025641025643,5.630952380952381,1.0224358974358976,1.125,0.4166666666666667,4.666666666666666,4.771428571428571,6.5,5.418181818181818,6.295238095238095,1
121,2022-10-06,2022-10-14,15,grüne,19.0,21.0,-2.0,2.0,0.2252252252252252,0.6756756756756757,0.8787878787878788,0.2972972972972973,0.3513513513513513,0.027027027027027,1.3571428571428572,1.2857142857142858,0.1666666666666666,0.5,0.6,14,7,6,14,15,37,33,524.8918918918919,True,False,1.0,Bündnis 90/Die Grünen,0.3783783783783784,0.1891891891891892,0.1621621621621621,0.3783783783783784,0.4054054054054054,193,51,33,12,49,72,0.0725388601036269,0.0362694300518134,0.0310880829015544,0.0725388601036269,0.077720207253886,0.2745098039215686,0.2121212121212121,0.5,0.2857142857142857,0.2083333333333333,Regierung,1.0,0.0,20.0,WP20,2022,10,8,1.1111111111111112,3.333333333333333,7.714285714285714,1.2916666666666667,1.625,0.4166666666666667,8.666666666666666,8.571428571428571,6.5,6.818181818181818,7.866666666666666,24,21,9,7,4,11,15,0.375,0.2916666666666667,0.1666666666666666,0.4583333333333333,0.625,0.885885885885886,2.6576576576576576,6.835497835497836,0.9943693693693694,1.273648648648649,0.3896396396396396,7.309523809523808,7.285714285714286,6.333333333333333,6.318181818181818,7.266666666666667,2
121,2022-10-06,2022-10-14,15,linke,5.0,5.0,0.0,0.0,0.5454545454545454,1.6363636363636365,0.7878787878787878,0.5909090909090909,0.9545454545454546,0.0909090909090909,0.8333333333333334,1.5,,0.5,0.8,6,4,0,4,5,22,11,440.09090909090907,True,False,0.0,Die Linke,0.2727272727272727,0.1818181818181818,0.0,0.1818181818181818,0.2272727272727272,193,51,33,12,49,72,0.0310880829015544,0.0207253886010362,0.0,0.0207253886010362,0.0259067357512953,0.1176470588235294,0.1212121212121212,0.0,0.0816326530612244,0.0694444444444444,Opposition,0.0,1.0,20.0,WP20,2022,10,8,1.1111111111111112,3.333333333333333,7.714285714285714,1.2916666666666667,1.625,0.4166666666666667,8.666666666666666,8.571428571428571,6.5,6.818181818181818,7.866666666666666,24,21,9,7,4,11,15,0.375,0.2916666666666667,0.1666666666666666,0.4583333333333333,0.625,0.5656565656565657,1.696969696969697,6.926406926406926,0.7007575757575758,0.6704545454545454,0.3257575757575758,7.833333333333333,7.071428571428571,,6.318181818181818,7.066666666666666,3
121,2022-10-06,2022-10-14,15,spd,17.0,17.0,0.0,0.0,0.2142857142857142,0.6428571428571429,1.25,0.25,0.3392857142857143,0.0535714285714285,1.5714285714285714,1.8888888888888888,1.0,0.3846153846153846,1.0,14,9,4,13,19,56,36,562.8928571428571,True,False,2.0,SPD,0.25,0.1607142857142857,0.0714285714285714,0.2321428571428571,0.3392857142857143,193,51,33,12,49,72,0.0725388601036269,0.0466321243523316,0.0207253886010362,0.0673575129533678,0.0984455958549222,0.2745098039215686,0.2727272727272727,0.3333333333333333,0.2653061224489796,0.2638888888888889,Regierung,1.0,0.0,20.0,WP20,2022,10,8,1.1111111111111112,3.333333333333333,7.714285714285714,1.2916666666666667,1.625,0.4166666666666667,8.666666666666666,8.571428571428571,6.5,6.818181818181818,7.866666666666666,24,21,9,7,4,11,15,0.375,0.2916666666666667,0.1666666666666666,0.4583333333333333,0.625,0.8968253968253969,2.6904761904761907,6.464285714285714,1.0416666666666667,1.2857142857142856,0.3630952380952381,7.095238095238095,6.682539682539682,5.5,6.433566433566433,6.866666666666666,4
122,2022-10-14,2022-11-03,15,cdu/csu,26.0,28.0,-2.0,2.0,0.3333333333333333,1.0,3.67948717948718,0.2444444444444444,0.6888888888888889,0.0666666666666666,4.518518518518518,6.777777777777778,3.6666666666666665,4.2727272727272725,3.1707317073170733,27,9,3,11,41,90,52,636.9888888888889,True,False,4.0,CDU/CSU,0.3,0.1,0.0333333333333333,0.1222222222222222,0.4555555555555555,325,108,45,15,50,143,0.083076923076923,0.0276923076923076,0.0092307692307692,0.0338461538461538,0.1261538461538461,0.25,0.2,0.2,0.22,0.2867132867132867,Opposition,0.0,1.0,20.0,WP20,2022,10,20,1.0,3.0,7.594736842105264,1.0,1.6,0.4,8.130434782608695,7.923076923076923,8.4,6.733333333333333,7.866666666666666,45,38,23,13,5,15,30,0.5111111111111111,0.2888888888888888,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.6666666666666667,2.0,3.915249662618084,0.7555555555555555,0.9111111111111112,0.3333333333333333,3.611916264090177,1.1452991452991457,4.733333333333334,2.460606060606061,4.695934959349593,0
122,2022-10-14,2022-11-03,15,fdp,6.0,7.0,-1.0,1.0,0.1702127659574468,0.5106382978723404,2.0,0.0851063829787234,0.3829787234042553,0.0425531914893617,2.333333333333333,3.6666666666666665,0.0,2.0,1.4761904761904765,15,6,1,8,21,47,32,629.1702127659574,True,False,3.0,FDP,0.3191489361702128,0.1276595744680851,0.0212765957446808,0.1702127659574468,0.4468085106382978,325,108,45,15,50,143,0.0461538461538461,0.0184615384615384,0.003076923076923,0.0246153846153846,0.0646153846153846,0.1388888888888889,0.1333333333333333,0.0666666666666666,0.16,0.1468531468531468,Regierung,1.0,0.0,20.0,WP20,2022,10,20,1.0,3.0,7.594736842105264,1.0,1.6,0.4,8.130434782608695,7.923076923076923,8.4,6.733333333333333,7.866666666666666,45,38,23,13,5,15,30,0.5111111111111111,0.2888888888888888,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.8297872340425532,2.48936170212766,5.594736842105264,0.9148936170212766,1.2170212765957449,0.3574468085106383,5.797101449275361,4.256410256410257,8.4,4.733333333333333,6.39047619047619,1
122,2022-10-14,2022-11-03,15,grüne,20.0,19.0,1.0,1.0,0.1967213114754098,0.5901639344262295,1.2113821138211385,0.1475409836065573,0.3934426229508196,0.0491803278688524,1.2173913043478262,1.5555555555555556,0.5,1.3333333333333333,1.0344827586206895,23,9,2,6,29,61,41,554.0,True,False,1.0,Bündnis 90/Die Grünen,0.3770491803278688,0.1475409836065573,0.0327868852459016,0.0983606557377049,0.4754098360655737,325,108,45,15,50,143,0.0707692307692307,0.0276923076923076,0.0061538461538461,0.0184615384615384,0.0892307692307692,0.2129629629629629,0.2,0.1333333333333333,0.12,0.2027972027972027,Regierung,1.0,0.0,20.0,WP20,2022,10,20,1.0,3.0,7.594736842105264,1.0,1.6,0.4,8.130434782608695,7.923076923076923,8.4,6.733333333333333,7.866666666666666,45,38,23,13,5,15,30,0.5111111111111111,0.2888888888888888,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.8032786885245902,2.4098360655737707,6.383354728284125,0.8524590163934427,1.2065573770491804,0.3508196721311475,6.913043478260869,6.367521367521368,7.9,5.4,6.832183908045977,2
122,2022-10-14,2022-11-03,15,linke,5.0,5.0,0.0,0.0,0.5128205128205128,1.5384615384615383,1.358974358974359,0.5128205128205128,0.9743589743589745,0.0512820512820512,1.9166666666666667,1.0,0.0,0.6666666666666666,1.4285714285714286,12,7,1,9,14,39,26,450.5384615384616,True,False,0.0,Die Linke,0.3076923076923077,0.1794871794871795,0.0256410256410256,0.2307692307692307,0.358974358974359,325,108,45,15,50,143,0.0369230769230769,0.0215384615384615,0.003076923076923,0.0276923076923076,0.043076923076923,0.1111111111111111,0.1555555555555555,0.0666666666666666,0.18,0.0979020979020979,Opposition,0.0,1.0,20.0,WP20,2022,10,20,1.0,3.0,7.594736842105264,1.0,1.6,0.4,8.130434782608695,7.923076923076923,8.4,6.733333333333333,7.866666666666666,45,38,23,13,5,15,30,0.5111111111111111,0.2888888888888888,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.4871794871794872,1.4615384615384617,6.235762483130905,0.4871794871794872,0.6256410256410257,0.3487179487179487,6.213768115942028,6.923076923076923,8.4,6.066666666666666,6.438095238095237,3
122,2022-10-14,2022-11-03,15,spd,19.0,17.0,2.0,2.0,0.2045454545454545,0.6136363636363636,1.3641242937853109,0.1477272727272727,0.375,0.0909090909090909,1.3548387096774193,1.5,0.25,1.0,1.131578947368421,31,14,8,16,38,88,59,637.5795454545455,True,False,2.0,SPD,0.3522727272727273,0.1590909090909091,0.0909090909090909,0.1818181818181818,0.4318181818181818,325,108,45,15,50,143,0.0953846153846153,0.043076923076923,0.0246153846153846,0.0492307692307692,0.1169230769230769,0.287037037037037,0.3111111111111111,0.5333333333333333,0.32,0.2657342657342657,Regierung,1.0,0.0,20.0,WP20,2022,10,20,1.0,3.0,7.594736842105264,1.0,1.6,0.4,8.130434782608695,7.923076923076923,8.4,6.733333333333333,7.866666666666666,45,38,23,13,5,15,30,0.5111111111111111,0.2888888888888888,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.7954545454545454,2.386363636363636,6.230612548319953,0.8522727272727273,1.225,0.3090909090909091,6.775596072931276,6.423076923076923,8.15,5.733333333333333,6.735087719298245,4
123,2022-11-03,2022-11-11,14,cdu/csu,28.0,26.0,2.0,2.0,0.2979797979797979,0.8939393939393939,3.775193798449613,0.1969696969696969,0.6515151515151515,0.0454545454545454,5.75,6.0,2.25,2.588235294117647,2.3157894736842106,20,3,4,17,19,66,43,591.5909090909091,True,False,4.0,CDU/CSU,0.303030303030303,0.0454545454545454,0.0606060606060606,0.2575757575757575,0.2878787878787879,241,71,14,23,81,69,0.0829875518672199,0.0124481327800829,0.0165975103734439,0.0705394190871369,0.0788381742738589,0.2816901408450704,0.2142857142857142,0.1739130434782608,0.2098765432098765,0.2753623188405797,Opposition,0.0,1.0,20.0,WP20,2022,11,8,0.9814814814814816,2.9444444444444446,7.272988505747126,0.9166666666666666,1.4722222222222223,0.5555555555555556,8.75,8.875,8.0,6.071428571428571,7.043478260869565,36,29,12,8,7,14,23,0.3333333333333333,0.2222222222222222,0.1944444444444444,0.3888888888888889,0.6388888888888888,0.6835016835016836,2.0505050505050506,3.4977947072975133,0.7196969696969697,0.8207070707070708,0.5101010101010102,3.0,2.875,5.75,3.483193277310924,4.727688787185355,0
123,2022-11-03,2022-11-11,14,fdp,6.0,6.0,0.0,0.0,0.1619047619047618,0.4857142857142857,2.083333333333333,0.0857142857142857,0.4,0.0,3.7,4.0,0.25,1.8461538461538465,1.7692307692307692,10,2,4,13,13,35,24,632.8857142857142,True,False,3.0,FDP,0.2857142857142857,0.0571428571428571,0.1142857142857142,0.3714285714285714,0.3714285714285714,241,71,14,23,81,69,0.0414937759336099,0.0082987551867219,0.0165975103734439,0.0539419087136929,0.0539419087136929,0.1408450704225352,0.1428571428571428,0.1739130434782608,0.1604938271604938,0.1884057971014492,Regierung,1.0,0.0,20.0,WP20,2022,11,8,0.9814814814814816,2.9444444444444446,7.272988505747126,0.9166666666666666,1.4722222222222223,0.5555555555555556,8.75,8.875,8.0,6.071428571428571,7.043478260869565,36,29,12,8,7,14,23,0.3333333333333333,0.2222222222222222,0.1944444444444444,0.3888888888888889,0.6388888888888888,0.8195767195767196,2.458730158730159,5.189655172413792,0.8309523809523809,1.0722222222222224,0.5555555555555556,5.05,4.875,7.75,4.2252747252747245,5.274247491638796,1
123,2022-11-03,2022-11-11,14,grüne,19.0,20.0,-1.0,1.0,0.1555555555555555,0.4666666666666667,0.978494623655914,0.1777777777777777,0.2666666666666666,0.0222222222222222,1.2352941176470589,0.6666666666666666,0.0,0.9411764705882352,0.7272727272727273,17,3,5,17,11,45,31,475.97777777777776,True,False,1.0,Bündnis 90/Die Grünen,0.3777777777777777,0.0666666666666666,0.1111111111111111,0.3777777777777777,0.2444444444444444,241,71,14,23,81,69,0.0705394190871369,0.0124481327800829,0.0207468879668049,0.0705394190871369,0.0456431535269709,0.2394366197183098,0.2142857142857142,0.217391304347826,0.2098765432098765,0.1594202898550724,Regierung,1.0,0.0,20.0,WP20,2022,11,8,0.9814814814814816,2.9444444444444446,7.272988505747126,0.9166666666666666,1.4722222222222223,0.5555555555555556,8.75,8.875,8.0,6.071428571428571,7.043478260869565,36,29,12,8,7,14,23,0.3333333333333333,0.2222222222222222,0.1944444444444444,0.3888888888888889,0.6388888888888888,0.825925925925926,2.477777777777778,6.294493882091212,0.7388888888888888,1.2055555555555555,0.5333333333333333,7.514705882352941,8.208333333333334,8.0,5.130252100840336,6.316205533596838,2
123,2022-11-03,2022-11-11,14,linke,5.0,5.0,0.0,0.0,0.4487179487179487,1.3461538461538465,0.9010416666666666,0.4615384615384615,0.8076923076923077,0.0769230769230769,0.8571428571428571,1.0,0.4,1.3333333333333333,1.0,7,2,5,9,4,26,16,428.5,True,False,0.0,Die Linke,0.2692307692307692,0.0769230769230769,0.1923076923076923,0.3461538461538461,0.1538461538461538,241,71,14,23,81,69,0.0290456431535269,0.0082987551867219,0.0207468879668049,0.0373443983402489,0.0165975103734439,0.0985915492957746,0.1428571428571428,0.217391304347826,0.1111111111111111,0.0579710144927536,Opposition,0.0,1.0,20.0,WP20,2022,11,8,0.9814814814814816,2.9444444444444446,7.272988505747126,0.9166666666666666,1.4722222222222223,0.5555555555555556,8.75,8.875,8.0,6.071428571428571,7.043478260869565,36,29,12,8,7,14,23,0.3333333333333333,0.2222222222222222,0.1944444444444444,0.3888888888888889,0.6388888888888888,0.5327635327635328,1.5982905982905984,6.371946839080459,0.455128205128205,0.6645299145299146,0.4786324786324786,7.892857142857143,7.875,7.6,4.738095238095238,6.043478260869565,3
123,2022-11-03,2022-11-11,14,spd,19.0,19.0,0.0,0.0,0.1594202898550724,0.4782608695652174,1.1322463768115942,0.1594202898550724,0.3043478260869565,0.0144927536231884,1.411764705882353,1.75,0.6,1.08,0.9090909090909092,17,4,5,25,22,69,46,587.6231884057971,True,False,2.0,SPD,0.2463768115942029,0.0579710144927536,0.072463768115942,0.3623188405797101,0.3188405797101449,241,71,14,23,81,69,0.0705394190871369,0.0165975103734439,0.0207468879668049,0.1037344398340249,0.0912863070539419,0.2394366197183098,0.2857142857142857,0.217391304347826,0.3086419753086419,0.3188405797101449,Regierung,1.0,0.0,20.0,WP20,2022,11,8,0.9814814814814816,2.9444444444444446,7.272988505747126,0.9166666666666666,1.4722222222222223,0.5555555555555556,8.75,8.875,8.0,6.071428571428571,7.043478260869565,36,29,12,8,7,14,23,0.3333333333333333,0.2222222222222222,0.1944444444444444,0.3888888888888889,0.6388888888888888,0.8220611916264091,2.466183574879228,6.140742128935532,0.7572463768115942,1.1678743961352658,0.5410628019323672,7.338235294117647,7.125,7.4,4.991428571428571,6.134387351778656,4
124,2022-11-11,2022-12-01,14,cdu/csu,28.0,28.0,0.0,0.0,0.3418079096045197,1.0254237288135593,3.772300469483568,0.3050847457627119,0.7033898305084746,0.0169491525423728,4.657894736842105,6.0,3.6666666666666665,3.928571428571429,2.891891891891892,38,7,3,14,37,118,71,707.9830508474577,True,False,4.0,CDU/CSU,0.3220338983050847,0.059322033898305,0.0254237288135593,0.1186440677966101,0.3135593220338983,409,169,38,46,75,176,0.0929095354523227,0.0171149144254278,0.0073349633251833,0.0342298288508557,0.0904645476772616,0.2248520710059171,0.1842105263157894,0.0652173913043478,0.1866666666666666,0.2102272727272727,Opposition,0.0,1.0,20.0,WP20,2022,11,20,1.0793650793650793,3.238095238095238,7.949999999999999,1.0952380952380951,1.6984126984126984,0.4444444444444444,8.375,9.0,8.076923076923077,7.75,7.675,63,52,32,13,13,20,40,0.5079365079365079,0.2063492063492063,0.2063492063492063,0.3174603174603174,0.6349206349206349,0.7375571697605596,2.212671509281679,4.177699530516431,0.7901533494753834,0.9950228679042238,0.4274952919020715,3.717105263157895,3.0,4.410256410256411,3.821428571428572,4.783108108108108,0
