poll_interval_id,poll_date,next_poll_date,afd_support_t,party_clean,party_support_t,party_support_t_minus_1,party_support_change,party_support_change_abs,mean_populism_score,mean_populism_sum,mean_gal_tan_score,mean_P1_people,mean_P2_anti_elite,mean_P3_outgroup,mean_G1_environment,mean_G2_migration,mean_G3_society,mean_G4_civil_rights,mean_G5_cosmopolitanism,n_speeches_environment,n_speeches_migration,n_speeches_society,n_speeches_civil_rights,n_speeches_cosmopolitanism,n_speeches,n_speeches_with_gal_tan,mean_word_count,is_mainstream_party,is_afd,afd_proximity_ordinal,afd_proximity_label,share_environment_of_party_speeches,share_migration_of_party_speeches,share_society_of_party_speeches,share_civil_rights_of_party_speeches,share_cosmopolitanism_of_party_speeches,n_mainstream_speeches,n_mainstream_speeches_environment,n_mainstream_speeches_migration,n_mainstream_speeches_society,n_mainstream_speeches_civil_rights,n_mainstream_speeches_cosmopolitanism,share_environment_of_mainstream_speeches,share_migration_of_mainstream_speeches,share_society_of_mainstream_speeches,share_civil_rights_of_mainstream_speeches,share_cosmopolitanism_of_mainstream_speeches,share_party_of_mainstream_environment_speeches,share_party_of_mainstream_migration_speeches,share_party_of_mainstream_society_speeches,share_party_of_mainstream_civil_rights_speeches,share_party_of_mainstream_cosmopolitanism_speeches,government_label_interval,is_government,is_opposition,wahlperiode,wahlperiode_cat,poll_year,poll_month,interval_length_days
9,2018-02-01,2018-02-15,14,spd,18.0,19.0,-1.0,1.0,0.10606060606060605,0.3181818181818182,1.5081300813008132,0.11363636363636363,0.1590909090909091,0.045454545454545456,2.2,1.6,1.3333333333333333,1.5,1.2380952380952381,5,20,3,8,21,44,41,612.1818181818181,True,False,2.0,SPD,0.11363636363636363,0.45454545454545453,0.06818181818181818,0.18181818181818182,0.4772727272727273,137,19,44,19,36,73,0.0364963503649635,0.145985401459854,0.021897810218978103,0.058394160583941604,0.15328467153284672,0.2631578947368421,0.45454545454545453,0.15789473684210525,0.2222222222222222,0.2876712328767123,Regierung,1.0,0.0,19,WP19,2018,2,14
10,2018-02-15,2018-02-23,15,afd,15.0,14.0,1.0,1.0,1.0833333333333333,3.25,8.089285714285714,1.1875,1.4375,0.625,8.25,8.166666666666666,8.166666666666666,7.625,8.5,4,6,6,8,10,16,14,711.375,False,True,,,0.25,0.375,0.375,0.5,0.625,111,32,30,33,47,55,0.036036036036036036,0.05405405405405406,0.05405405405405406,0.07207207207207207,0.09009009009009009,0.125,0.2,0.18181818181818182,0.1702127659574468,0.18181818181818182,Opposition,0.0,1.0,19,WP19,2018,2,8
10,2018-02-15,2018-02-23,15,cdu/csu,33.0,33.0,0.0,0.0,0.24166666666666664,0.725,3.5438095238095237,0.1,0.375,0.25,2.9,5.5,6.083333333333333,4.388888888888889,3.0555555555555554,10,10,12,18,18,40,35,765.175,True,False,4.0,CDU/CSU,0.25,0.25,0.3,0.45,0.45,111,32,30,33,47,55,0.09009009009009009,0.09009009009009009,0.10810810810810811,0.16216216216216217,0.16216216216216217,0.3125,0.3333333333333333,0.36363636363636365,0.3829787234042553,0.32727272727272727,Regierung,1.0,0.0,19,WP19,2018,2,8
10,2018-02-15,2018-02-23,15,fdp,9.0,10.0,-1.0,1.0,0.3333333333333333,1.0,2.2708333333333335,0.2,0.5333333333333333,0.26666666666666666,3.75,2.75,3.3333333333333335,1.5,1.5714285714285714,4,4,3,6,7,15,12,683.8666666666667,True,False,3.0,FDP,0.26666666666666666,0.26666666666666666,0.2,0.4,0.4666666666666667,111,32,30,33,47,55,0.036036036036036036,0.036036036036036036,0.02702702702702703,0.05405405405405406,0.06306306306306306,0.125,0.13333333333333333,0.09090909090909091,0.1276595744680851,0.12727272727272726,Opposition,0.0,1.0,19,WP19,2018,2,8
10,2018-02-15,2018-02-23,15,grüne,13.0,11.0,2.0,2.0,0.47619047619047616,1.4285714285714286,1.0769230769230769,0.42857142857142855,0.7142857142857143,0.2857142857142857,1.1666666666666667,2.0,1.0,0.8571428571428571,0.875,6,4,5,7,8,14,13,698.3571428571429,True,False,1.0,Bündnis 90/Die Grünen,0.42857142857142855,0.2857142857142857,0.35714285714285715,0.5,0.5714285714285714,111,32,30,33,47,55,0.05405405405405406,0.036036036036036036,0.04504504504504504,0.06306306306306306,0.07207207207207207,0.1875,0.13333333333333333,0.15151515151515152,0.14893617021276595,0.14545454545454545,Opposition,0.0,1.0,19,WP19,2018,2,8
10,2018-02-15,2018-02-23,15,linke,11.0,11.0,0.0,0.0,0.738095238095238,2.2142857142857144,0.782051282051282,0.6428571428571429,1.2142857142857142,0.35714285714285715,0.2,2.6666666666666665,0.25,0.6666666666666666,1.0,5,3,4,6,6,14,13,658.2857142857143,True,False,0.0,Die Linke,0.35714285714285715,0.21428571428571427,0.2857142857142857,0.42857142857142855,0.42857142857142855,111,32,30,33,47,55,0.04504504504504504,0.02702702702702703,0.036036036036036036,0.05405405405405406,0.05405405405405406,0.15625,0.1,0.12121212121212122,0.1276595744680851,0.10909090909090909,Opposition,0.0,1.0,19,WP19,2018,2,8
10,2018-02-15,2018-02-23,15,spd,16.0,18.0,-2.0,2.0,0.25,0.75,1.4340277777777777,0.14285714285714285,0.42857142857142855,0.17857142857142858,1.2857142857142858,3.0,1.3333333333333333,0.6,1.375,7,9,9,10,16,28,24,686.3214285714286,True,False,2.0,SPD,0.25,0.32142857142857145,0.32142857142857145,0.35714285714285715,0.5714285714285714,111,32,30,33,47,55,0.06306306306306306,0.08108108108108109,0.08108108108108109,0.09009009009009009,0.14414414414414414,0.21875,0.3,0.2727272727272727,0.2127659574468085,0.2909090909090909,Regierung,1.0,0.0,19,WP19,2018,2,8
11,2018-02-23,2018-03-01,14,afd,14.0,15.0,-1.0,1.0,0.9,2.7,6.979166666666666,1.0,1.2,0.5,9.0,8.6,8.0,6.333333333333333,7.125,2,5,2,3,8,10,8,621.0,False,True,,,0.2,0.5,0.2,0.3,0.8,61,1,9,10,11,40,0.03278688524590164,0.08196721311475409,0.03278688524590164,0.04918032786885246,0.13114754098360656,2.0,0.5555555555555556,0.2,0.2727272727272727,0.2,Opposition,0.0,1.0,19,WP19,2018,2,6
11,2018-02-23,2018-03-01,14,cdu/csu,34.0,33.0,1.0,1.0,0.13636363636363635,0.4090909090909091,2.8431372549019605,0.045454545454545456,0.22727272727272727,0.13636363636363635,,5.0,3.6666666666666665,1.5,2.6153846153846154,0,3,3,4,13,22,17,730.9090909090909,True,False,4.0,CDU/CSU,0.0,0.13636363636363635,0.13636363636363635,0.18181818181818182,0.5909090909090909,61,1,9,10,11,40,0.0,0.04918032786885246,0.04918032786885246,0.06557377049180328,0.21311475409836064,0.0,0.3333333333333333,0.3,0.36363636363636365,0.325,Regierung,1.0,0.0,19,WP19,2018,2,6
11,2018-02-23,2018-03-01,14,fdp,9.0,9.0,0.0,0.0,0.16666666666666666,0.5,1.5,0.0,0.25,0.25,,,2.0,2.0,1.2,0,0,1,1,5,8,6,581.375,True,False,3.0,FDP,0.0,0.0,0.125,0.125,0.625,61,1,9,10,11,40,0.0,0.0,0.01639344262295082,0.01639344262295082,0.08196721311475409,0.0,0.0,0.1,0.09090909090909091,0.125,Opposition,0.0,1.0,19,WP19,2018,2,6
11,2018-02-23,2018-03-01,14,grüne,12.0,13.0,-1.0,1.0,0.4074074074074074,1.2222222222222223,1.625,0.1111111111111111,0.7777777777777778,0.3333333333333333,,1.5,0.0,1.0,2.0,0,2,1,2,6,9,6,615.3333333333334,True,False,1.0,Bündnis 90/Die Grünen,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.6666666666666666,61,1,9,10,11,40,0.0,0.03278688524590164,0.01639344262295082,0.03278688524590164,0.09836065573770492,0.0,0.2222222222222222,0.1,0.18181818181818182,0.15,Opposition,0.0,1.0,19,WP19,2018,2,6
11,2018-02-23,2018-03-01,14,linke,10.0,11.0,-1.0,1.0,0.4444444444444444,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.8888888888888888,0.1111111111111111,2.0,,0.5,1.0,1.6666666666666667,1,0,2,2,6,9,9,578.0,True,False,0.0,Die Linke,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.6666666666666666,61,1,9,10,11,40,0.01639344262295082,0.0,0.03278688524590164,0.03278688524590164,0.09836065573770492,1.0,0.0,0.2,0.18181818181818182,0.15,Opposition,0.0,1.0,19,WP19,2018,2,6
11,2018-02-23,2018-03-01,14,spd,17.0,16.0,1.0,1.0,0.1794871794871795,0.5384615384615384,1.1818181818181819,0.15384615384615385,0.23076923076923078,0.15384615384615385,,1.75,0.3333333333333333,0.0,1.2,0,4,3,2,10,13,11,720.0,True,False,2.0,SPD,0.0,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.7692307692307693,61,1,9,10,11,40,0.0,0.06557377049180328,0.04918032786885246,0.03278688524590164,0.16393442622950818,0.0,0.4444444444444444,0.3,0.18181818181818182,0.25,Regierung,1.0,0.0,19,WP19,2018,2,6
12,2018-03-01,2018-03-23,15,afd,15.0,14.0,1.0,1.0,0.8743961352657005,2.6231884057971016,7.031286549707603,0.8115942028985508,1.2608695652173914,0.5507246376811594,7.9,8.433333333333334,8.0,7.208333333333333,7.113207547169812,10,30,17,24,53,69,57,623.1014492753624,False,True,,,0.14492753623188406,0.43478260869565216,0.2463768115942029,0.34782608695652173,0.7681159420289855,420,53,87,51,116,202,0.023809523809523808,0.07142857142857142,0.04047619047619048,0.05714285714285714,0.1261904761904762,0.18867924528301888,0.3448275862068966,0.3333333333333333,0.20689655172413793,0.2623762376237624,Opposition,0.0,1.0,19,WP19,2018,3,22
12,2018-03-01,2018-03-23,15,cdu/csu,34.0,34.0,0.0,0.0,0.11750599520383692,0.35251798561151076,2.757978723404255,0.10071942446043165,0.16546762589928057,0.08633093525179857,3.9,5.25,2.6666666666666665,3.5277777777777777,2.3055555555555554,10,32,15,36,72,139,94,750.2805755395683,True,False,4.0,CDU/CSU,0.07194244604316546,0.2302158273381295,0.1079136690647482,0.2589928057553957,0.5179856115107914,420,53,87,51,116,202,0.023809523809523808,0.0761904761904762,0.03571428571428571,0.08571428571428572,0.17142857142857143,0.18867924528301888,0.367816091954023,0.29411764705882354,0.3103448275862069,0.3564356435643564,Regierung,1.0,0.0,19,WP19,2018,3,22
12,2018-03-01,2018-03-23,15,fdp,9.0,9.0,0.0,0.0,0.18181818181818182,0.5454545454545454,2.317073170731707,0.13636363636363635,0.3787878787878788,0.030303030303030304,4.777777777777778,4.428571428571429,1.625,2.272727272727273,1.7857142857142858,9,7,8,11,28,66,41,582.469696969697,True,False,3.0,FDP,0.13636363636363635,0.10606060606060606,0.12121212121212122,0.16666666666666666,0.42424242424242425,420,53,87,51,116,202,0.02142857142857143,0.016666666666666666,0.01904761904761905,0.02619047619047619,0.06666666666666667,0.16981132075471697,0.08045977011494253,0.1568627450980392,0.09482758620689655,0.13861386138613863,Opposition,0.0,1.0,19,WP19,2018,3,22
12,2018-03-01,2018-03-23,15,grüne,11.0,12.0,-1.0,1.0,0.3615819209039548,1.0847457627118644,1.229710144927536,0.3389830508474576,0.6440677966101694,0.1016949152542373,1.0,2.4375,0.2222222222222222,1.2,0.967741935483871,12,16,9,25,31,59,46,642.9661016949152,True,False,1.0,Bündnis 90/Die Grünen,0.2033898305084746,0.2711864406779661,0.15254237288135594,0.423728813559322,0.5254237288135594,420,53,87,51,116,202,0.02857142857142857,0.0380952380952381,0.02142857142857143,0.05952380952380952,0.07380952380952381,0.22641509433962265,0.1839080459770115,0.17647058823529413,0.21551724137931033,0.15346534653465346,Opposition,0.0,1.0,19,WP19,2018,3,22
12,2018-03-01,2018-03-23,15,linke,9.0,10.0,-1.0,1.0,0.5777777777777777,1.7333333333333334,1.3383333333333334,0.5333333333333333,1.0333333333333334,0.16666666666666666,0.875,1.7058823529411764,0.5,1.0,1.3448275862068966,8,17,8,19,29,60,40,598.9166666666666,True,False,0.0,Die Linke,0.13333333333333333,0.2833333333333333,0.13333333333333333,0.31666666666666665,0.48333333333333334,420,53,87,51,116,202,0.01904761904761905,0.04047619047619048,0.01904761904761905,0.04523809523809524,0.06904761904761905,0.1509433962264151,0.19540229885057472,0.1568627450980392,0.16379310344827586,0.14356435643564355,Opposition,0.0,1.0,19,WP19,2018,3,22
12,2018-03-01,2018-03-23,15,spd,18.0,17.0,1.0,1.0,0.11458333333333333,0.34375,1.5819672131147542,0.09375,0.20833333333333334,0.041666666666666664,2.0714285714285716,2.6666666666666665,1.2727272727272727,1.28,1.5476190476190477,14,15,11,25,42,96,61,678.2708333333334,True,False,2.0,SPD,0.14583333333333334,0.15625,0.11458333333333333,0.2604166666666667,0.4375,420,53,87,51,116,202,0.03333333333333333,0.03571428571428571,0.02619047619047619,0.05952380952380952,0.1,0.2641509433962264,0.1724137931034483,0.21568627450980393,0.21551724137931033,0.2079207920792079,Regierung,1.0,0.0,19,WP19,2018,3,22
13,2018-03-23,2018-04-05,13,afd,13.0,15.0,-2.0,2.0,1.1282051282051282,3.3846153846153846,8.425,1.1538461538461537,1.5384615384615385,0.6923076923076923,9.0,8.857142857142858,8.5,8.0,8.333333333333334,4,7,4,5,9,13,10,554.3846153846154,False,True,,,0.3076923076923077,0.5384615384615384,0.3076923076923077,0.38461538461538464,0.6923076923076923,49,15,11,7,19,12,0.08163265306122448,0.14285714285714285,0.08163265306122448,0.10204081632653061,0.1836734693877551,0.26666666666666666,0.6363636363636364,0.5714285714285714,0.2631578947368421,0.75,Opposition,0.0,1.0,19,WP19,2018,3,13
13,2018-03-23,2018-04-05,13,cdu/csu,33.0,34.0,-1.0,1.0,0.15555555555555553,0.4666666666666667,3.696969696969697,0.2,0.26666666666666666,0.0,2.2,6.0,2.0,5.285714285714286,2.6,5,3,1,7,5,15,11,824.2666666666667,True,False,4.0,CDU/CSU,0.3333333333333333,0.2,0.06666666666666667,0.4666666666666667,0.3333333333333333,49,15,11,7,19,12,0.10204081632653061,0.061224489795918366,0.02040816326530612,0.14285714285714285,0.10204081632653061,0.3333333333333333,0.2727272727272727,0.14285714285714285,0.3684210526315789,0.4166666666666667,Regierung,1.0,0.0,19,WP19,2018,3,13
13,2018-03-23,2018-04-05,13,fdp,9.0,9.0,0.0,0.0,0.3,0.9,2.7037037037037037,0.4,0.4,0.1,4.0,2.5,2.0,1.25,2.0,4,2,1,4,1,10,9,590.5,True,False,3.0,FDP,0.4,0.2,0.1,0.4,0.1,49,15,11,7,19,12,0.08163265306122448,0.04081632653061224,0.02040816326530612,0.08163265306122448,0.02040816326530612,0.26666666666666666,0.18181818181818182,0.14285714285714285,0.21052631578947367,0.08333333333333333,Opposition,0.0,1.0,19,WP19,2018,3,13
13,2018-03-23,2018-04-05,13,grüne,12.0,11.0,1.0,1.0,0.4444444444444444,1.3333333333333333,1.7916666666666667,0.5,0.5,0.3333333333333333,1.0,3.0,1.3333333333333333,1.0,3.5,2,2,3,3,2,6,6,784.8333333333334,True,False,1.0,Bündnis 90/Die Grünen,0.3333333333333333,0.3333333333333333,0.5,0.5,0.3333333333333333,49,15,11,7,19,12,0.04081632653061224,0.04081632653061224,0.061224489795918366,0.061224489795918366,0.04081632653061224,0.13333333333333333,0.18181818181818182,0.42857142857142855,0.15789473684210525,0.16666666666666666,Opposition,0.0,1.0,19,WP19,2018,3,13
13,2018-03-23,2018-04-05,13,linke,10.0,9.0,1.0,1.0,0.6666666666666666,2.0,2.875,0.6,1.2,0.2,1.0,9.0,7.0,5.0,4.5,2,1,1,2,2,5,4,1024.8,True,False,0.0,Die Linke,0.4,0.2,0.2,0.4,0.4,49,15,11,7,19,12,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.04081632653061224,0.13333333333333333,0.09090909090909091,0.14285714285714285,0.10526315789473684,0.16666666666666666,Opposition,0.0,1.0,19,WP19,2018,3,13
13,2018-03-23,2018-04-05,13,spd,19.0,18.0,1.0,1.0,0.05128205128205128,0.15384615384615385,2.611111111111111,0.0,0.07692307692307693,0.07692307692307693,2.0,3.3333333333333335,2.0,2.3333333333333335,2.0,2,3,1,3,2,13,6,687.8461538461538,True,False,2.0,SPD,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.15384615384615385,49,15,11,7,19,12,0.04081632653061224,0.061224489795918366,0.02040816326530612,0.061224489795918366,0.04081632653061224,0.13333333333333333,0.2727272727272727,0.14285714285714285,0.15789473684210525,0.16666666666666666,Regierung,1.0,0.0,19,WP19,2018,3,13
14,2018-04-05,2018-04-20,14,afd,14.0,13.0,1.0,1.0,0.9242424242424242,2.772727272727273,6.735087719298246,0.8636363636363636,1.2272727272727273,0.6818181818181818,9.0,8.8,7.6,5.6,7.294117647058823,3,10,5,10,17,22,19,604.9090909090909,False,True,,,0.13636363636363635,0.45454545454545453,0.22727272727272727,0.45454545454545453,0.7727272727272727,135,23,30,11,48,70,0.022222222222222223,0.07407407407407407,0.037037037037037035,0.07407407407407407,0.1259259259259259,0.13043478260869565,0.3333333333333333,0.45454545454545453,0.20833333333333334,0.24285714285714285,Opposition,0.0,1.0,19,WP19,2018,4,15
14,2018-04-05,2018-04-20,14,cdu/csu,33.0,33.0,0.0,0.0,0.16666666666666666,0.5,2.657142857142857,0.125,0.3125,0.0625,4.166666666666667,3.9,2.5,2.8333333333333335,1.7857142857142858,6,10,2,12,28,48,35,730.25,True,False,4.0,CDU/CSU,0.125,0.20833333333333334,0.041666666666666664,0.25,0.5833333333333334,135,23,30,11,48,70,0.044444444444444446,0.07407407407407407,0.014814814814814815,0.08888888888888889,0.2074074074074074,0.2608695652173913,0.3333333333333333,0.18181818181818182,0.25,0.4,Regierung,1.0,0.0,19,WP19,2018,4,15
14,2018-04-05,2018-04-20,14,fdp,9.0,9.0,0.0,0.0,0.20634920634920634,0.6190476190476191,2.716666666666667,0.09523809523809523,0.38095238095238093,0.14285714285714285,7.0,4.0,0.0,1.7142857142857142,1.9,3,4,1,7,10,21,15,551.3333333333334,True,False,3.0,FDP,0.14285714285714285,0.19047619047619047,0.047619047619047616,0.3333333333333333,0.47619047619047616,135,23,30,11,48,70,0.022222222222222223,0.02962962962962963,0.007407407407407408,0.05185185185185185,0.07407407407407407,0.13043478260869565,0.13333333333333333,0.09090909090909091,0.14583333333333334,0.14285714285714285,Opposition,0.0,1.0,19,WP19,2018,4,15
14,2018-04-05,2018-04-20,14,grüne,12.0,12.0,0.0,0.0,0.2631578947368421,0.7894736842105263,1.0911111111111111,0.05263157894736842,0.5263157894736842,0.21052631578947367,0.4,1.8,0.0,1.25,0.7272727272727273,5,5,3,8,11,19,15,679.3684210526316,True,False,1.0,Bündnis 90/Die Grünen,0.2631578947368421,0.2631578947368421,0.15789473684210525,0.42105263157894735,0.5789473684210527,135,23,30,11,48,70,0.037037037037037035,0.037037037037037035,0.022222222222222223,0.05925925925925926,0.08148148148148149,0.21739130434782608,0.16666666666666666,0.2727272727272727,0.16666666666666666,0.15714285714285714,Opposition,0.0,1.0,19,WP19,2018,4,15
14,2018-04-05,2018-04-20,14,linke,10.0,10.0,0.0,0.0,0.631578947368421,1.894736842105263,1.6611111111111112,0.5789473684210527,1.105263157894737,0.21052631578947367,1.0,2.8,0.6666666666666666,1.1111111111111112,1.6363636363636365,3,5,3,9,11,19,15,620.8947368421053,True,False,0.0,Die Linke,0.15789473684210525,0.2631578947368421,0.15789473684210525,0.47368421052631576,0.5789473684210527,135,23,30,11,48,70,0.022222222222222223,0.037037037037037035,0.022222222222222223,0.06666666666666667,0.08148148148148149,0.13043478260869565,0.16666666666666666,0.2727272727272727,0.1875,0.15714285714285714,Opposition,0.0,1.0,19,WP19,2018,4,15
14,2018-04-05,2018-04-20,14,spd,18.0,19.0,-1.0,1.0,0.14285714285714285,0.42857142857142855,1.7196969696969697,0.10714285714285714,0.2857142857142857,0.03571428571428571,3.3333333333333335,1.3333333333333333,0.0,1.1666666666666667,0.7,6,6,2,12,10,28,22,649.3928571428571,True,False,2.0,SPD,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.42857142857142855,0.35714285714285715,135,23,30,11,48,70,0.044444444444444446,0.044444444444444446,0.014814814814814815,0.08888888888888889,0.07407407407407407,0.2608695652173913,0.2,0.18181818181818182,0.25,0.14285714285714285,Regierung,1.0,0.0,19,WP19,2018,4,15
15,2018-04-20,2018-05-09,15,afd,15.0,14.0,1.0,1.0,0.8666666666666666,2.6,6.994623655913979,0.8,1.225,0.575,6.75,7.222222222222222,6.2,6.6875,7.56,4,18,10,16,25,40,31,602.675,False,True,,,0.1,0.45,0.25,0.4,0.625,229,28,43,27,68,111,0.017467248908296942,0.07860262008733625,0.043668122270742356,0.06986899563318777,0.1091703056768559,0.14285714285714285,0.4186046511627907,0.37037037037037035,0.23529411764705882,0.22522522522522523,Opposition,0.0,1.0,19,WP19,2018,4,19
15,2018-04-20,2018-05-09,15,cdu/csu,32.0,33.0,-1.0,1.0,0.08,0.24,2.0961538461538463,0.013333333333333334,0.16,0.06666666666666667,3.25,3.3,0.5,1.8,1.4473684210526316,8,10,4,20,38,75,52,756.68,True,False,4.0,CDU/CSU,0.10666666666666667,0.13333333333333333,0.05333333333333334,0.26666666666666666,0.5066666666666667,229,28,43,27,68,111,0.034934497816593885,0.043668122270742356,0.017467248908296942,0.08733624454148471,0.16593886462882096,0.2857142857142857,0.23255813953488372,0.14814814814814814,0.29411764705882354,0.34234234234234234,Regierung,1.0,0.0,19,WP19,2018,4,19
15,2018-04-20,2018-05-09,15,fdp,10.0,9.0,1.0,1.0,0.24509803921568624,0.7352941176470589,2.305555555555556,0.14705882352941177,0.4117647058823529,0.17647058823529413,4.0,3.3333333333333335,0.0,1.4615384615384615,2.0555555555555554,3,9,5,13,18,34,24,585.2647058823529,True,False,3.0,FDP,0.08823529411764706,0.2647058823529412,0.14705882352941177,0.38235294117647056,0.5294117647058824,229,28,43,27,68,111,0.013100436681222707,0.039301310043668124,0.021834061135371178,0.056768558951965066,0.07860262008733625,0.10714285714285714,0.20930232558139536,0.18518518518518517,0.19117647058823528,0.16216216216216217,Opposition,0.0,1.0,19,WP19,2018,4,19
15,2018-04-20,2018-05-09,15,grüne,12.0,12.0,0.0,0.0,0.36666666666666664,1.1,1.2613636363636365,0.3,0.6666666666666666,0.13333333333333333,0.0,3.6,2.2,1.6363636363636365,1.3125,6,5,5,11,16,30,22,674.9,True,False,1.0,Bündnis 90/Die Grünen,0.2,0.16666666666666666,0.16666666666666666,0.36666666666666664,0.5333333333333333,229,28,43,27,68,111,0.026200873362445413,0.021834061135371178,0.021834061135371178,0.048034934497816595,0.06986899563318777,0.21428571428571427,0.11627906976744186,0.18518518518518517,0.16176470588235295,0.14414414414414414,Opposition,0.0,1.0,19,WP19,2018,4,19
15,2018-04-20,2018-05-09,15,linke,10.0,10.0,0.0,0.0,0.5402298850574713,1.6206896551724137,1.3055555555555556,0.41379310344827586,0.896551724137931,0.3103448275862069,0.0,3.4444444444444446,0.2,1.4444444444444444,0.9230769230769231,4,9,5,9,13,29,21,611.8965517241379,True,False,0.0,Die Linke,0.13793103448275862,0.3103448275862069,0.1724137931034483,0.3103448275862069,0.4482758620689655,229,28,43,27,68,111,0.017467248908296942,0.039301310043668124,0.021834061135371178,0.039301310043668124,0.056768558951965066,0.14285714285714285,0.20930232558139536,0.18518518518518517,0.1323529411764706,0.11711711711711711,Opposition,0.0,1.0,19,WP19,2018,4,19
15,2018-04-20,2018-05-09,15,spd,17.0,18.0,-1.0,1.0,0.1530054644808743,0.45901639344262296,0.8310185185185186,0.14754098360655737,0.21311475409836064,0.09836065573770492,0.2857142857142857,1.9,0.375,1.0,0.5384615384615384,7,10,8,15,26,61,36,646.2131147540983,True,False,2.0,SPD,0.11475409836065574,0.16393442622950818,0.13114754098360656,0.2459016393442623,0.4262295081967213,229,28,43,27,68,111,0.03056768558951965,0.043668122270742356,0.034934497816593885,0.06550218340611354,0.11353711790393013,0.25,0.23255813953488372,0.2962962962962963,0.22058823529411764,0.23423423423423423,Regierung,1.0,0.0,19,WP19,2018,4,19
16,2018-05-09,2018-05-18,15,afd,15.0,15.0,0.0,0.0,1.0208333333333333,3.0625,7.291666666666666,1.03125,1.46875,0.5625,7.666666666666667,8.1875,7.625,7.090909090909091,7.1923076923076925,9,16,8,11,26,32,28,694.6875,False,True,,,0.28125,0.5,0.25,0.34375,0.8125,166,57,28,24,46,79,0.05421686746987952,0.0963855421686747,0.04819277108433735,0.06626506024096386,0.1566265060240964,0.15789473684210525,0.5714285714285714,0.3333333333333333,0.2391304347826087,0.3291139240506329,Opposition,0.0,1.0,19,WP19,2018,5,9
16,2018-05-09,2018-05-18,15,cdu/csu,32.0,32.0,0.0,0.0,0.08843537414965985,0.2653061224489796,2.5128205128205128,0.061224489795918366,0.12244897959183673,0.08163265306122448,1.9285714285714286,4.833333333333333,1.6,3.8,2.0,14,6,5,15,23,49,39,926.2448979591836,True,False,4.0,CDU/CSU,0.2857142857142857,0.12244897959183673,0.10204081632653061,0.30612244897959184,0.46938775510204084,166,57,28,24,46,79,0.08433734939759036,0.03614457831325301,0.030120481927710843,0.09036144578313253,0.13855421686746988,0.24561403508771928,0.21428571428571427,0.20833333333333334,0.32608695652173914,0.2911392405063291,Regierung,1.0,0.0,19,WP19,2018,5,9
16,2018-05-09,2018-05-18,15,fdp,8.0,10.0,-2.0,2.0,0.30666666666666664,0.92,3.0520833333333335,0.16,0.76,0.0,4.5,5.0,,2.8333333333333335,2.2222222222222223,6,4,0,6,9,25,16,814.76,True,False,3.0,FDP,0.24,0.16,0.0,0.24,0.36,166,57,28,24,46,79,0.03614457831325301,0.024096385542168676,0.0,0.03614457831325301,0.05421686746987952,0.10526315789473684,0.14285714285714285,0.0,0.13043478260869565,0.11392405063291139,Opposition,0.0,1.0,19,WP19,2018,5,9
16,2018-05-09,2018-05-18,15,grüne,13.0,12.0,1.0,1.0,0.4933333333333333,1.48,1.5797101449275364,0.36,1.04,0.08,1.3571428571428572,1.7142857142857142,0.5,1.6,1.6,14,7,4,10,15,25,23,775.24,True,False,1.0,Bündnis 90/Die Grünen,0.56,0.28,0.16,0.4,0.6,166,57,28,24,46,79,0.08433734939759036,0.04216867469879518,0.024096385542168676,0.060240963855421686,0.09036144578313253,0.24561403508771928,0.25,0.16666666666666666,0.21739130434782608,0.189873417721519,Opposition,0.0,1.0,19,WP19,2018,5,9
16,2018-05-09,2018-05-18,15,linke,9.0,10.0,-1.0,1.0,0.5185185185185185,1.5555555555555556,1.55,0.5185185185185185,0.9259259259259259,0.1111111111111111,1.1,2.5,0.8571428571428571,1.25,2.076923076923077,10,6,7,8,13,27,25,684.1851851851852,True,False,0.0,Die Linke,0.37037037037037035,0.2222222222222222,0.25925925925925924,0.2962962962962963,0.48148148148148145,166,57,28,24,46,79,0.060240963855421686,0.03614457831325301,0.04216867469879518,0.04819277108433735,0.0783132530120482,0.17543859649122806,0.21428571428571427,0.2916666666666667,0.17391304347826086,0.16455696202531644,Opposition,0.0,1.0,19,WP19,2018,5,9
16,2018-05-09,2018-05-18,15,spd,18.0,17.0,1.0,1.0,0.03333333333333333,0.1,1.1379310344827587,0.0,0.1,0.0,0.8461538461538461,2.4,0.5,1.2857142857142858,0.631578947368421,13,5,8,7,19,40,29,857.5,True,False,2.0,SPD,0.325,0.125,0.2,0.175,0.475,166,57,28,24,46,79,0.0783132530120482,0.030120481927710843,0.04819277108433735,0.04216867469879518,0.1144578313253012,0.22807017543859648,0.17857142857142858,0.3333333333333333,0.15217391304347827,0.24050632911392406,Regierung,1.0,0.0,19,WP19,2018,5,9
